shipment_id,order_code,package_code,order_date,origin_warehouse,destination_hub,destination_region,carrier,status,seller_code,shop_name,seller_region,weight_kg,pending_to_delivered_hours
SHP102257,ORD102257,PKG102257,2025-11-29,Rajshahi DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1037,Royal Gallery,Dhaka,11.35,54.77
SHP102258,ORD102258,PKG102258,2026-03-02,Dhaka Hub,Barisal Hub,Barisal,Sundarban Courier,Delayed,SEL1020,Horizon Bazaar,Dhaka,1.42,36.98
SHP102259,ORD102259,PKG102259,2026-06-14,Rajshahi DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1052,Trendy Collection,Rangpur,3.35,30.14
SHP102260,ORD102260,PKG102260,2026-08-02,Rajshahi DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,11.07,34.08
SHP102261,ORD102261,PKG102261,2026-07-18,Rajshahi DC,Rangpur Hub,Rangpur,RedX,Delayed,SEL1021,Horizon Collection,Narayanganj,7.97,27.61
SHP102262,ORD102262,PKG102262,2025-11-02,Sylhet DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1001,Bengal Emporium,Rangpur,2.44,41.09
SHP102263,ORD102263,PKG102263,2026-03-26,Sylhet DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1010,Elite Gallery,Sylhet,7.19,31.6
SHP102264,ORD102264,PKG102264,2025-10-07,Chattogram DC,Chattogram Hub,Chattogram,RedX,Delivered,SEL1028,Modern Depot,Khulna,2.33,29.9
SHP102265,ORD102265,PKG102265,2026-04-20,Chattogram DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1024,Metro Bazaar,Dhaka,10.52,23.05
SHP102266,ORD102266,PKG102266,2026-08-10,Rajshahi DC,Mymensingh Hub,Mymensingh,RedX,Delivered,SEL1052,Trendy Collection,Rangpur,0.79,26.23
SHP102267,ORD102267,PKG102267,2025-09-19,Sylhet DC,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1047,Suncity Depot,Dhaka,6.45,27.64
SHP102268,ORD102268,PKG102268,2026-04-16,Khulna DC,Mymensingh Hub,Mymensingh,eCourier,Delayed,SEL1009,Elite Emporium,Dhaka,0.95,43.34
SHP102269,ORD102269,PKG102269,2026-07-25,Dhaka Hub,Comilla Hub,Comilla,RedX,Delivered,SEL1035,Riverside Gallery,Mymensingh,8.4,22.38
SHP102270,ORD102270,PKG102270,2026-06-21,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1027,Modern Corner,Comilla,11.24,34.07
SHP102271,ORD102271,PKG102271,2026-01-14,Khulna DC,Narayanganj Hub,Narayanganj,RedX,Cancelled,SEL1006,Delta Store,Rajshahi,10.01,26.23
SHP102272,ORD102272,PKG102272,2025-10-06,Rajshahi DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1039,Silver Depot,Dhaka,4.59,31.86
SHP102273,ORD102273,PKG102273,2026-07-17,Dhaka Hub,Rajshahi Hub,Rajshahi,eCourier,Delayed,SEL1032,Prime Trading,Khulna,3.0,33.27
SHP102274,ORD102274,PKG102274,2026-07-16,Sylhet DC,Comilla Hub,Comilla,RedX,Delayed,SEL1005,Delta Corner,Khulna,1.63,23.46
SHP102275,ORD102275,PKG102275,2026-03-20,Sylhet DC,Narayanganj Hub,Narayanganj,eCourier,Cancelled,SEL1028,Modern Depot,Khulna,10.51,45.1
SHP102276,ORD102276,PKG102276,2026-08-05,Sylhet DC,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1043,Smart Emporium,Barisal,1.16,49.82
SHP102277,ORD102277,PKG102277,2025-09-02,Dhaka Hub,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1019,Green Fashion House,Rajshahi,7.62,34.05
SHP102278,ORD102278,PKG102278,2026-04-02,Sylhet DC,Dhaka Hub,Dhaka,eCourier,In Transit,SEL1021,Horizon Collection,Narayanganj,4.53,31.04
SHP102279,ORD102279,PKG102279,2025-09-14,Chattogram DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered,SEL1006,Delta Store,Rajshahi,11.95,23.93
SHP102280,ORD102280,PKG102280,2026-07-21,Khulna DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1012,Elite Traders,Dhaka,6.2,37.1
SHP102281,ORD102281,PKG102281,2026-04-24,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1058,Value Mart,Comilla,6.68,37.05
SHP102282,ORD102282,PKG102282,2026-07-14,Sylhet DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1037,Royal Gallery,Dhaka,11.03,24.63
SHP102283,ORD102283,PKG102283,2026-03-14,Khulna DC,Rangpur Hub,Rangpur,Sundarban Courier,In Transit,SEL1010,Elite Gallery,Sylhet,11.64,39.89
SHP102284,ORD102284,PKG102284,2025-09-29,Dhaka Hub,Sylhet Hub,Sylhet,Pathao Courier,Returned,SEL1028,Modern Depot,Khulna,7.09,36.54
SHP102285,ORD102285,PKG102285,2025-09-10,Khulna DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1011,Elite Outlet,Chattogram,9.59,35.5
SHP102286,ORD102286,PKG102286,2025-12-26,Khulna DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1026,Metro Outlet,Sylhet,7.69,38.14
SHP102287,ORD102287,PKG102287,2026-05-16,Dhaka Hub,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1008,Elite Depot,Chattogram,5.24,21.19
SHP102288,ORD102288,PKG102288,2025-10-23,Dhaka Hub,Narayanganj Hub,Narayanganj,RedX,Delivered,SEL1037,Royal Gallery,Dhaka,0.88,28.62
SHP102289,ORD102289,PKG102289,2026-06-22,Rajshahi DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1034,Riverside Emporium,Dhaka,8.67,26.83
SHP102290,ORD102290,PKG102290,2025-11-22,Chattogram DC,Dhaka Hub,Dhaka,Sundarban Courier,Delivered Late,SEL1038,Royal Outlet,Khulna,8.46,42.44
SHP102291,ORD102291,PKG102291,2026-02-19,Rajshahi DC,Mymensingh Hub,Mymensingh,eCourier,Delivered,SEL1026,Metro Outlet,Sylhet,1.58,37.8
SHP102292,ORD102292,PKG102292,2025-11-10,Sylhet DC,Dhaka Hub,Dhaka,Steadfast Courier,Delivered Late,SEL1017,Golden Outlet,Khulna,2.91,21.13
SHP102293,ORD102293,PKG102293,2026-02-09,Chattogram DC,Khulna Hub,Khulna,RedX,Delivered,SEL1014,Fresh Hub,Khulna,8.84,30.18
SHP102294,ORD102294,PKG102294,2026-02-04,Chattogram DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1012,Elite Traders,Dhaka,1.97,41.66
SHP102295,ORD102295,PKG102295,2025-09-02,Khulna DC,Mymensingh Hub,Mymensingh,Pathao Courier,In Transit,SEL1025,Metro Hub,Sylhet,8.35,31.94
SHP102296,ORD102296,PKG102296,2026-03-16,Dhaka Hub,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1027,Modern Corner,Comilla,8.67,36.7
SHP102297,ORD102297,PKG102297,2026-05-31,Sylhet DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1040,Silver Emporium,Barisal,4.37,28.31
SHP102298,ORD102298,PKG102298,2026-07-21,Chattogram DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1003,Classic Fashion House,Sylhet,3.25,38.06
SHP102299,ORD102299,PKG102299,2025-12-24,Dhaka Hub,Rangpur Hub,Rangpur,RedX,Delivered,SEL1016,Golden Hub,Comilla,4.6,25.5
SHP102300,ORD102300,PKG102300,2026-07-02,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1051,Suncity Shop,Mymensingh,4.44,34.93
SHP102301,ORD102301,PKG102301,2026-07-02,Sylhet DC,Sylhet Hub,Sylhet,Sundarban Courier,In Transit,SEL1054,Trendy Trading,Narayanganj,7.36,38.03
SHP102302,ORD102302,PKG102302,2026-08-08,Khulna DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1055,Urban Collection,Chattogram,8.98,31.73
SHP102303,ORD102303,PKG102303,2026-01-08,Dhaka Hub,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered,SEL1018,Golden Store,Chattogram,10.37,27.2
SHP102304,ORD102304,PKG102304,2026-06-22,Rajshahi DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1008,Elite Depot,Chattogram,0.55,23.25
SHP102305,ORD102305,PKG102305,2026-03-15,Rajshahi DC,Chattogram Hub,Chattogram,RedX,Delivered Late,SEL1011,Elite Outlet,Chattogram,8.77,42.07
SHP102306,ORD102306,PKG102306,2025-09-21,Khulna DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1007,Delta Trading,Dhaka,3.91,41.15
SHP102307,ORD102307,PKG102307,2025-12-03,Rajshahi DC,Sylhet Hub,Sylhet,Steadfast Courier,In Transit,SEL1057,Value Hub,Dhaka,10.1,31.01
SHP102308,ORD102308,PKG102308,2026-04-21,Sylhet DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1053,Trendy Store,Chattogram,1.09,31.31
SHP102309,ORD102309,PKG102309,2025-10-26,Rajshahi DC,Dhaka Hub,Dhaka,eCourier,Delivered Late,SEL1048,Suncity Emporium,Dhaka,6.7,17.91
SHP102310,ORD102310,PKG102310,2026-01-29,Khulna DC,Dhaka Hub,Dhaka,Pathao Courier,In Transit,SEL1043,Smart Emporium,Barisal,6.67,30.83
SHP102311,ORD102311,PKG102311,2026-05-27,Sylhet DC,Chattogram Hub,Chattogram,RedX,Delivered Late,SEL1020,Horizon Bazaar,Dhaka,4.05,29.85
SHP102312,ORD102312,PKG102312,2025-10-22,Dhaka Hub,Narayanganj Hub,Narayanganj,RedX,Delivered Late,SEL1028,Modern Depot,Khulna,11.65,35.81
SHP102313,ORD102313,PKG102313,2026-02-19,Sylhet DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1050,Suncity Retail,Chattogram,1.46,35.37
SHP102314,ORD102314,PKG102314,2025-11-14,Rajshahi DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1048,Suncity Emporium,Dhaka,1.81,30.29
SHP102315,ORD102315,PKG102315,2026-03-05,Rajshahi DC,Barisal Hub,Barisal,Steadfast Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,7.8,37.91
SHP102316,ORD102316,PKG102316,2025-11-23,Sylhet DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1050,Suncity Retail,Chattogram,6.27,30.75
SHP102317,ORD102317,PKG102317,2026-08-01,Chattogram DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1020,Horizon Bazaar,Dhaka,3.32,34.07
SHP102318,ORD102318,PKG102318,2025-09-27,Khulna DC,Rajshahi Hub,Rajshahi,eCourier,Delivered,SEL1024,Metro Bazaar,Dhaka,3.79,31.07
SHP102319,ORD102319,PKG102319,2026-07-31,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Delivered,SEL1050,Suncity Retail,Chattogram,2.05,33.15
SHP102320,ORD102320,PKG102320,2026-06-01,Dhaka Hub,Rangpur Hub,Rangpur,RedX,Cancelled,SEL1022,Horizon Depot,Sylhet,10.44,24.4
SHP102321,ORD102321,PKG102321,2026-06-24,Sylhet DC,Comilla Hub,Comilla,Sundarban Courier,Delivered Late,SEL1045,Smart Store,Dhaka,6.92,34.18
SHP102322,ORD102322,PKG102322,2026-06-22,Rajshahi DC,Comilla Hub,Comilla,RedX,Delivered,SEL1027,Modern Corner,Comilla,3.09,19.3
SHP102323,ORD102323,PKG102323,2025-11-04,Chattogram DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1017,Golden Outlet,Khulna,4.84,30.15
SHP102324,ORD102324,PKG102324,2026-07-20,Sylhet DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1013,Elite Trading,Dhaka,10.9,38.12
SHP102325,ORD102325,PKG102325,2026-03-25,Chattogram DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1036,Royal Emporium,Comilla,10.66,32.72
SHP102326,ORD102326,PKG102326,2026-07-30,Sylhet DC,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1028,Modern Depot,Khulna,1.02,45.65
SHP102327,ORD102327,PKG102327,2026-07-01,Dhaka Hub,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1022,Horizon Depot,Sylhet,7.92,32.49
SHP102328,ORD102328,PKG102328,2026-03-20,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1044,Smart Mart,Rangpur,2.01,28.62
SHP102329,ORD102329,PKG102329,2026-01-08,Sylhet DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1000,Bengal Bazaar,Mymensingh,2.69,38.56
SHP102330,ORD102330,PKG102330,2025-10-11,Chattogram DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1005,Delta Corner,Khulna,10.4,25.43
SHP102331,ORD102331,PKG102331,2025-10-05,Chattogram DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1057,Value Hub,Dhaka,10.76,35.49
SHP102332,ORD102332,PKG102332,2026-01-13,Khulna DC,Sylhet Hub,Sylhet,eCourier,Delivered,SEL1039,Silver Depot,Dhaka,1.18,45.58
SHP102333,ORD102333,PKG102333,2026-06-08,Dhaka Hub,Comilla Hub,Comilla,Steadfast Courier,Delivered,SEL1032,Prime Trading,Khulna,10.51,26.93
SHP102334,ORD102334,PKG102334,2026-02-22,Dhaka Hub,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered Late,SEL1000,Bengal Bazaar,Mymensingh,8.8,39.52
SHP102335,ORD102335,PKG102335,2026-02-14,Dhaka Hub,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1035,Riverside Gallery,Mymensingh,9.35,37.24
SHP102336,ORD102336,PKG102336,2025-11-24,Rajshahi DC,Rangpur Hub,Rangpur,Steadfast Courier,Delivered,SEL1026,Metro Outlet,Sylhet,9.54,34.93
SHP102337,ORD102337,PKG102337,2026-03-15,Chattogram DC,Barisal Hub,Barisal,RedX,Returned,SEL1035,Riverside Gallery,Mymensingh,6.19,24.14
SHP102338,ORD102338,PKG102338,2026-04-09,Dhaka Hub,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered,SEL1002,Bengal Hub,Barisal,11.37,33.98
SHP102339,ORD102339,PKG102339,2026-08-06,Rajshahi DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered,SEL1033,Riverside Collection,Sylhet,2.56,27.01
SHP102340,ORD102340,PKG102340,2026-05-11,Dhaka Hub,Barisal Hub,Barisal,Sundarban Courier,In Transit,SEL1034,Riverside Emporium,Dhaka,6.16,47.53
SHP102341,ORD102341,PKG102341,2026-03-30,Chattogram DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered Late,SEL1017,Golden Outlet,Khulna,3.96,31.89
SHP102342,ORD102342,PKG102342,2026-07-12,Dhaka Hub,Comilla Hub,Comilla,eCourier,Delivered,SEL1003,Classic Fashion House,Sylhet,9.9,30.38
SHP102343,ORD102343,PKG102343,2026-01-26,Khulna DC,Mymensingh Hub,Mymensingh,eCourier,Delivered,SEL1058,Value Mart,Comilla,1.18,41.87
SHP102344,ORD102344,PKG102344,2026-07-21,Khulna DC,Khulna Hub,Khulna,Steadfast Courier,In Transit,SEL1042,Smart Bazaar,Rajshahi,5.32,24.17
SHP102345,ORD102345,PKG102345,2026-01-07,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1037,Royal Gallery,Dhaka,9.33,46.26
SHP102346,ORD102346,PKG102346,2025-10-15,Chattogram DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1046,Smart Traders,Comilla,3.89,48.37
SHP102347,ORD102347,PKG102347,2026-01-23,Chattogram DC,Chattogram Hub,Chattogram,RedX,In Transit,SEL1040,Silver Emporium,Barisal,3.04,21.76
SHP102348,ORD102348,PKG102348,2025-10-15,Rajshahi DC,Khulna Hub,Khulna,eCourier,In Transit,SEL1008,Elite Depot,Chattogram,3.3,34.68
SHP102349,ORD102349,PKG102349,2025-10-11,Rajshahi DC,Dhaka Hub,Dhaka,Steadfast Courier,Delivered,SEL1027,Modern Corner,Comilla,8.62,30.01
SHP102350,ORD102350,PKG102350,2026-07-02,Dhaka Hub,Comilla Hub,Comilla,Steadfast Courier,Delivered,SEL1053,Trendy Store,Chattogram,3.58,27.43
SHP102351,ORD102351,PKG102351,2026-06-02,Khulna DC,Chattogram Hub,Chattogram,eCourier,Delivered,SEL1017,Golden Outlet,Khulna,4.95,38.66
SHP102352,ORD102352,PKG102352,2025-11-16,Rajshahi DC,Khulna Hub,Khulna,Steadfast Courier,In Transit,SEL1058,Value Mart,Comilla,6.64,39.35
SHP102353,ORD102353,PKG102353,2026-06-17,Sylhet DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered Late,SEL1003,Classic Fashion House,Sylhet,11.3,26.22
SHP102354,ORD102354,PKG102354,2025-09-24,Khulna DC,Sylhet Hub,Sylhet,Steadfast Courier,In Transit,SEL1019,Green Fashion House,Rajshahi,9.57,33.01
SHP102355,ORD102355,PKG102355,2025-12-08,Dhaka Hub,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1021,Horizon Collection,Narayanganj,2.39,33.79
SHP102356,ORD102356,PKG102356,2026-05-03,Dhaka Hub,Mymensingh Hub,Mymensingh,RedX,Delayed,SEL1037,Royal Gallery,Dhaka,10.62,40.85
SHP102357,ORD102357,PKG102357,2025-12-15,Dhaka Hub,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1010,Elite Gallery,Sylhet,10.17,26.78
SHP102358,ORD102358,PKG102358,2026-05-11,Dhaka Hub,Chattogram Hub,Chattogram,RedX,Delivered,SEL1013,Elite Trading,Dhaka,8.99,23.89
SHP102359,ORD102359,PKG102359,2026-06-30,Rajshahi DC,Sylhet Hub,Sylhet,Sundarban Courier,In Transit,SEL1039,Silver Depot,Dhaka,6.3,48.0
SHP102360,ORD102360,PKG102360,2025-09-23,Khulna DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered,SEL1017,Golden Outlet,Khulna,1.02,20.43
SHP102361,ORD102361,PKG102361,2025-09-09,Khulna DC,Khulna Hub,Khulna,RedX,Delivered,SEL1052,Trendy Collection,Rangpur,8.6,23.05
SHP102362,ORD102362,PKG102362,2026-07-23,Chattogram DC,Mymensingh Hub,Mymensingh,eCourier,Delivered,SEL1052,Trendy Collection,Rangpur,6.32,36.74
SHP102363,ORD102363,PKG102363,2026-02-28,Rajshahi DC,Sylhet Hub,Sylhet,Pathao Courier,In Transit,SEL1018,Golden Store,Chattogram,3.86,35.38
SHP102364,ORD102364,PKG102364,2026-02-23,Dhaka Hub,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1033,Riverside Collection,Sylhet,0.32,20.98
SHP102365,ORD102365,PKG102365,2026-02-08,Rajshahi DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,2.93,34.35
SHP102366,ORD102366,PKG102366,2026-01-29,Dhaka Hub,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1020,Horizon Bazaar,Dhaka,7.35,31.02
SHP102367,ORD102367,PKG102367,2026-04-27,Dhaka Hub,Rangpur Hub,Rangpur,Pathao Courier,In Transit,SEL1040,Silver Emporium,Barisal,1.53,27.14
SHP102368,ORD102368,PKG102368,2026-03-20,Dhaka Hub,Mymensingh Hub,Mymensingh,RedX,Delayed,SEL1017,Golden Outlet,Khulna,7.93,23.69
SHP102369,ORD102369,PKG102369,2025-10-27,Khulna DC,Barisal Hub,Barisal,eCourier,Delivered,SEL1008,Elite Depot,Chattogram,9.87,38.57
SHP102370,ORD102370,PKG102370,2026-04-05,Chattogram DC,Rajshahi Hub,Rajshahi,RedX,Delivered Late,SEL1015,Fresh Trading,Dhaka,3.95,21.74
SHP102371,ORD102371,PKG102371,2026-04-20,Sylhet DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1055,Urban Collection,Chattogram,1.17,42.24
SHP102372,ORD102372,PKG102372,2025-10-10,Sylhet DC,Narayanganj Hub,Narayanganj,RedX,Delivered,SEL1015,Fresh Trading,Dhaka,1.85,26.35
SHP102373,ORD102373,PKG102373,2026-01-09,Khulna DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1021,Horizon Collection,Narayanganj,4.42,40.99
SHP102374,ORD102374,PKG102374,2026-06-01,Chattogram DC,Dhaka Hub,Dhaka,Steadfast Courier,Delivered,SEL1037,Royal Gallery,Dhaka,9.8,28.46
SHP102375,ORD102375,PKG102375,2026-04-03,Dhaka Hub,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1006,Delta Store,Rajshahi,7.68,30.86
SHP102376,ORD102376,PKG102376,2025-10-18,Chattogram DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1016,Golden Hub,Comilla,10.44,27.32
SHP102377,ORD102377,PKG102377,2025-09-14,Chattogram DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1010,Elite Gallery,Sylhet,11.93,22.88
SHP102378,ORD102378,PKG102378,2026-03-21,Khulna DC,Mymensingh Hub,Mymensingh,RedX,In Transit,SEL1055,Urban Collection,Chattogram,2.59,32.94
SHP102379,ORD102379,PKG102379,2026-02-07,Khulna DC,Khulna Hub,Khulna,RedX,Delivered,SEL1055,Urban Collection,Chattogram,8.4,27.29
SHP102380,ORD102380,PKG102380,2026-07-30,Dhaka Hub,Mymensingh Hub,Mymensingh,Pathao Courier,In Transit,SEL1045,Smart Store,Dhaka,5.7,29.93
SHP102381,ORD102381,PKG102381,2026-02-28,Khulna DC,Barisal Hub,Barisal,Steadfast Courier,In Transit,SEL1014,Fresh Hub,Khulna,6.02,43.07
SHP102382,ORD102382,PKG102382,2026-07-20,Dhaka Hub,Comilla Hub,Comilla,Steadfast Courier,Delivered,SEL1036,Royal Emporium,Comilla,4.04,20.56
SHP102383,ORD102383,PKG102383,2025-11-14,Khulna DC,Khulna Hub,Khulna,Pathao Courier,Delivered Late,SEL1039,Silver Depot,Dhaka,4.24,24.19
SHP102384,ORD102384,PKG102384,2026-02-02,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1052,Trendy Collection,Rangpur,8.18,28.08
SHP102385,ORD102385,PKG102385,2025-10-19,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1009,Elite Emporium,Dhaka,7.53,38.65
SHP102386,ORD102386,PKG102386,2026-03-18,Sylhet DC,Comilla Hub,Comilla,Sundarban Courier,Delivered Late,SEL1044,Smart Mart,Rangpur,3.96,29.41
SHP102387,ORD102387,PKG102387,2025-11-05,Chattogram DC,Chattogram Hub,Chattogram,eCourier,Delivered,SEL1011,Elite Outlet,Chattogram,1.6,35.5
SHP102388,ORD102388,PKG102388,2026-02-18,Khulna DC,Comilla Hub,Comilla,RedX,Delivered,SEL1034,Riverside Emporium,Dhaka,7.02,21.51
SHP102389,ORD102389,PKG102389,2025-12-29,Rajshahi DC,Sylhet Hub,Sylhet,Pathao Courier,In Transit,SEL1052,Trendy Collection,Rangpur,8.92,28.43
SHP102390,ORD102390,PKG102390,2025-11-04,Rajshahi DC,Narayanganj Hub,Narayanganj,Sundarban Courier,Delivered Late,SEL1003,Classic Fashion House,Sylhet,6.79,41.54
SHP102391,ORD102391,PKG102391,2025-10-04,Sylhet DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1008,Elite Depot,Chattogram,0.24,25.41
SHP102392,ORD102392,PKG102392,2026-02-25,Sylhet DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1048,Suncity Emporium,Dhaka,3.53,30.61
SHP102393,ORD102393,PKG102393,2026-07-25,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,In Transit,SEL1001,Bengal Emporium,Rangpur,9.39,38.51
SHP102394,ORD102394,PKG102394,2025-11-08,Khulna DC,Barisal Hub,Barisal,RedX,Returned,SEL1041,Silver Hub,Chattogram,8.96,28.47
SHP102395,ORD102395,PKG102395,2026-01-19,Sylhet DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1030,Nova Retail,Dhaka,0.32,32.28
SHP102396,ORD102396,PKG102396,2025-11-17,Sylhet DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered Late,SEL1020,Horizon Bazaar,Dhaka,5.75,24.87
SHP102397,ORD102397,PKG102397,2026-06-07,Sylhet DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1051,Suncity Shop,Mymensingh,5.36,32.59
SHP102398,ORD102398,PKG102398,2026-01-22,Chattogram DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1050,Suncity Retail,Chattogram,7.9,36.25
SHP102399,ORD102399,PKG102399,2026-08-04,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delayed,SEL1019,Green Fashion House,Rajshahi,1.67,38.01
SHP102400,ORD102400,PKG102400,2025-11-24,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1000,Bengal Bazaar,Mymensingh,7.53,42.28
SHP102401,ORD102401,PKG102401,2025-09-28,Sylhet DC,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1007,Delta Trading,Dhaka,11.37,31.13
SHP102402,ORD102402,PKG102402,2026-03-21,Rajshahi DC,Comilla Hub,Comilla,RedX,Delivered,SEL1006,Delta Store,Rajshahi,4.59,24.66
SHP102403,ORD102403,PKG102403,2026-04-14,Rajshahi DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1058,Value Mart,Comilla,4.18,32.83
SHP102404,ORD102404,PKG102404,2026-08-09,Sylhet DC,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1035,Riverside Gallery,Mymensingh,0.53,53.69
SHP102405,ORD102405,PKG102405,2026-06-29,Rajshahi DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1040,Silver Emporium,Barisal,0.88,28.45
SHP102406,ORD102406,PKG102406,2026-07-03,Dhaka Hub,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1013,Elite Trading,Dhaka,11.19,33.48
SHP102407,ORD102407,PKG102407,2026-04-08,Rajshahi DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1051,Suncity Shop,Mymensingh,11.71,30.74
SHP102408,ORD102408,PKG102408,2026-01-03,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1043,Smart Emporium,Barisal,0.27,31.78
SHP102409,ORD102409,PKG102409,2026-01-27,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1045,Smart Store,Dhaka,10.83,32.6
SHP102410,ORD102410,PKG102410,2025-10-17,Chattogram DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delayed,SEL1028,Modern Depot,Khulna,2.25,22.89
SHP102411,ORD102411,PKG102411,2026-01-28,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1041,Silver Hub,Chattogram,6.82,33.21
SHP102412,ORD102412,PKG102412,2026-01-05,Chattogram DC,Comilla Hub,Comilla,RedX,Delivered,SEL1032,Prime Trading,Khulna,8.2,26.27
SHP102413,ORD102413,PKG102413,2025-09-13,Khulna DC,Comilla Hub,Comilla,eCourier,Delivered Late,SEL1023,Horizon Shop,Rangpur,4.44,28.31
SHP102414,ORD102414,PKG102414,2025-11-10,Dhaka Hub,Rajshahi Hub,Rajshahi,Pathao Courier,In Transit,SEL1035,Riverside Gallery,Mymensingh,6.44,24.1
