shipment_id,request_date,origin_hub,carrier,pickup_status,pickup_duration_hours
SHP102511,2026-07-18,Khulna Hub,RedX,Completed,1.55
SHP102512,2025-11-02,Dhaka Hub,Steadfast Courier,Completed,2.94
SHP102513,2026-03-26,Dhaka Hub,RedX,Completed,1.66
SHP102514,2025-10-07,Sylhet Hub,Sundarban Courier,Completed,3.68
SHP102515,2026-04-20,Barisal Hub,RedX,Completed,3.82
SHP102516,2026-08-10,Narayanganj Hub,eCourier,Completed,3.02
SHP102517,2025-09-19,Dhaka Hub,Sundarban Courier,Completed,2.37
SHP102518,2026-04-16,Comilla Hub,eCourier,Completed,2.62
SHP102519,2026-07-25,Chattogram Hub,Sundarban Courier,Completed,4.8
SHP102520,2026-06-21,Narayanganj Hub,Sundarban Courier,Completed,3.06
SHP102521,2026-01-14,Dhaka Hub,RedX,Completed,1.66
SHP102522,2025-10-06,Khulna Hub,Sundarban Courier,Completed,4.24
SHP102523,2026-07-17,Rangpur Hub,Steadfast Courier,Completed,1.92
SHP102524,2026-07-16,Chattogram Hub,RedX,Completed,2.4
SHP102525,2026-03-20,Narayanganj Hub,Sundarban Courier,Completed,2.81
SHP102526,2026-08-05,Comilla Hub,Sundarban Courier,Completed,1.73
SHP102527,2025-09-02,Chattogram Hub,RedX,Completed,2.92
SHP102528,2026-04-02,Dhaka Hub,Sundarban Courier,Completed,2.39
SHP102529,2025-09-14,Dhaka Hub,eCourier,Failed,2.49
SHP102530,2026-07-21,Dhaka Hub,Sundarban Courier,Completed,2.69
SHP102531,2026-04-24,Barisal Hub,Sundarban Courier,Completed,4.56
SHP102532,2026-07-14,Dhaka Hub,RedX,Pending,
SHP102533,2026-03-14,Sylhet Hub,Pathao Courier,Pending,
SHP102534,2025-09-29,Dhaka Hub,RedX,Completed,2.41
SHP102535,2025-09-10,Mymensingh Hub,RedX,Completed,0.5
SHP102536,2025-12-26,Chattogram Hub,Sundarban Courier,Completed,5.19
SHP102537,2026-05-16,Barisal Hub,eCourier,Completed,2.34
SHP102538,2025-10-23,Khulna Hub,eCourier,Pending,
SHP102539,2026-06-22,Chattogram Hub,eCourier,Completed,4.64
SHP102540,2025-11-22,Rangpur Hub,Sundarban Courier,Completed,3.45
SHP102541,2026-02-19,Dhaka Hub,Sundarban Courier,Completed,2.4
SHP102542,2025-11-10,Barisal Hub,eCourier,Completed,4.02
SHP102543,2026-02-09,Dhaka Hub,RedX,Completed,1.35
SHP102544,2026-02-04,Dhaka Hub,RedX,Completed,2.97
SHP102545,2025-09-02,Narayanganj Hub,RedX,Completed,2.63
SHP102546,2026-03-16,Dhaka Hub,eCourier,Failed,1.81
SHP102547,2026-05-31,Dhaka Hub,Pathao Courier,Failed,3.09
SHP102548,2026-07-21,Dhaka Hub,RedX,Completed,2.14
SHP102549,2025-12-24,Barisal Hub,Pathao Courier,Completed,2.5
SHP102550,2026-07-02,Rangpur Hub,Sundarban Courier,Completed,4.06
SHP102551,2026-07-02,Dhaka Hub,RedX,Completed,3.16
SHP102552,2026-08-08,Khulna Hub,Sundarban Courier,Completed,2.84
SHP102553,2026-01-08,Mymensingh Hub,Sundarban Courier,Completed,2.98
SHP102554,2026-06-22,Rangpur Hub,Steadfast Courier,Completed,2.69
SHP102555,2026-03-15,Rangpur Hub,eCourier,Completed,3.24
SHP102556,2025-09-21,Dhaka Hub,RedX,Completed,2.56
SHP102557,2025-12-03,Chattogram Hub,Steadfast Courier,Completed,4.77
SHP102558,2026-04-21,Khulna Hub,Sundarban Courier,Pending,
SHP102559,2025-10-26,Khulna Hub,eCourier,Completed,2.28
SHP102560,2026-01-29,Rangpur Hub,Pathao Courier,Failed,3.1
SHP102561,2026-05-27,Comilla Hub,Sundarban Courier,Completed,2.64
SHP102562,2025-10-22,Barisal Hub,Sundarban Courier,Completed,4.64
SHP102563,2026-02-19,Sylhet Hub,Pathao Courier,Completed,2.57
SHP102564,2025-11-14,Rajshahi Hub,RedX,Completed,2.55
SHP102565,2026-03-05,Dhaka Hub,Pathao Courier,Failed,2.15
SHP102566,2025-11-23,Sylhet Hub,RedX,Completed,3.45
SHP102567,2026-08-01,Dhaka Hub,Pathao Courier,Completed,2.4
SHP102568,2025-09-27,Barisal Hub,Pathao Courier,Completed,2.31
SHP102569,2026-07-31,Rangpur Hub,Steadfast Courier,Completed,4.17
SHP102570,2026-06-01,Narayanganj Hub,RedX,Completed,1.13
SHP102571,2026-06-24,Sylhet Hub,Steadfast Courier,Completed,5.3
SHP102572,2026-06-22,Dhaka Hub,Sundarban Courier,Completed,1.32
SHP102573,2025-11-04,Dhaka Hub,Pathao Courier,Cancelled,
SHP102574,2026-07-20,Comilla Hub,RedX,Cancelled,
SHP102575,2026-03-25,Dhaka Hub,RedX,Completed,3.14
SHP102576,2026-07-30,Chattogram Hub,Pathao Courier,Completed,2.96
SHP102577,2026-07-01,Dhaka Hub,Steadfast Courier,Completed,1.59
SHP102578,2026-03-20,Mymensingh Hub,RedX,Completed,1.95
SHP102579,2026-01-08,Chattogram Hub,eCourier,Completed,5.28
SHP102580,2025-10-11,Chattogram Hub,Sundarban Courier,Completed,5.75
SHP102581,2025-10-05,Rangpur Hub,RedX,Completed,2.14
SHP102582,2026-01-13,Rajshahi Hub,Pathao Courier,Completed,1.97
SHP102583,2026-06-08,Rajshahi Hub,Steadfast Courier,Completed,2.81
SHP102584,2026-02-22,Dhaka Hub,Sundarban Courier,Failed,2.79
SHP102585,2026-02-14,Dhaka Hub,Pathao Courier,Completed,2.18
SHP102586,2025-11-24,Dhaka Hub,Pathao Courier,Cancelled,
SHP102587,2026-03-15,Narayanganj Hub,RedX,Completed,2.48
SHP102588,2026-04-09,Dhaka Hub,Steadfast Courier,Failed,2.68
SHP102589,2026-08-06,Chattogram Hub,Steadfast Courier,Completed,5.14
SHP102590,2026-05-11,Dhaka Hub,eCourier,Completed,2.03
SHP102591,2026-03-30,Sylhet Hub,Steadfast Courier,Pending,
SHP102592,2026-07-12,Dhaka Hub,eCourier,Completed,2.41
SHP102593,2026-01-26,Rangpur Hub,Sundarban Courier,Completed,3.1
SHP102594,2026-07-21,Comilla Hub,RedX,Completed,2.82
SHP102595,2026-01-07,Sylhet Hub,Pathao Courier,Completed,2.47
SHP102596,2025-10-15,Mymensingh Hub,Pathao Courier,Completed,2.93
SHP102597,2026-01-23,Dhaka Hub,Sundarban Courier,Completed,2.63
SHP102598,2025-10-15,Sylhet Hub,Pathao Courier,Completed,4.03
SHP102599,2025-10-11,Dhaka Hub,Steadfast Courier,Completed,4.13
SHP102600,2026-07-02,Chattogram Hub,Steadfast Courier,Completed,4.79
SHP102601,2026-06-02,Sylhet Hub,Sundarban Courier,Completed,4.71
SHP102602,2025-11-16,Barisal Hub,eCourier,Completed,4.63
SHP102603,2026-06-17,Rangpur Hub,Sundarban Courier,Completed,3.03
SHP102604,2025-09-24,Narayanganj Hub,Pathao Courier,Failed,2.35
SHP102605,2025-12-08,Chattogram Hub,Sundarban Courier,Completed,4.42
SHP102606,2026-05-03,Barisal Hub,Pathao Courier,Pending,
SHP102607,2025-12-15,Mymensingh Hub,Sundarban Courier,Completed,2.94
SHP102608,2026-05-11,Chattogram Hub,Pathao Courier,Pending,
SHP102609,2026-06-30,Khulna Hub,Pathao Courier,Failed,2.57
SHP102610,2025-09-23,Barisal Hub,Pathao Courier,Completed,3.39
SHP102611,2025-09-09,Dhaka Hub,Steadfast Courier,Completed,2.16
SHP102612,2026-07-23,Rajshahi Hub,Pathao Courier,Completed,2.84
SHP102613,2026-02-28,Khulna Hub,Sundarban Courier,Failed,2.59
SHP102614,2026-02-23,Chattogram Hub,RedX,Completed,3.64
SHP102615,2026-02-08,Narayanganj Hub,Sundarban Courier,Failed,3.7
SHP102616,2026-01-29,Dhaka Hub,RedX,Completed,2.5
SHP102617,2026-04-27,Narayanganj Hub,Pathao Courier,Completed,2.15
SHP102618,2026-03-20,Rajshahi Hub,RedX,Completed,0.82
SHP102619,2025-10-27,Dhaka Hub,RedX,Failed,1.77
SHP102620,2026-04-05,Dhaka Hub,RedX,Completed,3.49
SHP102621,2026-04-20,Rangpur Hub,RedX,Completed,2.12
SHP102622,2025-10-10,Dhaka Hub,Sundarban Courier,Completed,2.83
SHP102623,2026-01-09,Dhaka Hub,Sundarban Courier,Completed,2.95
SHP102624,2026-06-01,Khulna Hub,Pathao Courier,Pending,
SHP102625,2026-04-03,Narayanganj Hub,RedX,Completed,1.59
SHP102626,2025-10-18,Chattogram Hub,Pathao Courier,Completed,4.2
SHP102627,2025-09-14,Sylhet Hub,Sundarban Courier,Completed,4.56
SHP102628,2026-03-21,Rangpur Hub,RedX,Completed,1.09
SHP102629,2026-02-07,Rajshahi Hub,Pathao Courier,Completed,0.5
SHP102630,2026-07-30,Dhaka Hub,Pathao Courier,Completed,1.75
SHP102631,2026-02-28,Khulna Hub,RedX,Completed,1.29
SHP102632,2026-07-20,Sylhet Hub,Sundarban Courier,Failed,4.49
SHP102633,2025-11-14,Dhaka Hub,eCourier,Pending,
SHP102634,2026-02-02,Dhaka Hub,Steadfast Courier,Completed,2.69
SHP102635,2025-10-19,Rajshahi Hub,Steadfast Courier,Completed,2.78
SHP102636,2026-03-18,Dhaka Hub,Sundarban Courier,Completed,2.13
SHP102637,2025-11-05,Rangpur Hub,Pathao Courier,Completed,2.17
SHP102638,2026-02-18,Sylhet Hub,RedX,Completed,2.64
SHP102639,2025-12-29,Dhaka Hub,RedX,Completed,2.66
SHP102640,2025-11-04,Narayanganj Hub,RedX,Completed,1.93
SHP102641,2025-10-04,Mymensingh Hub,Sundarban Courier,Completed,3.6
SHP102642,2026-02-25,Rajshahi Hub,Pathao Courier,Completed,3.11
SHP102643,2026-07-25,Rangpur Hub,Pathao Courier,Completed,2.33
SHP102644,2025-11-08,Rajshahi Hub,Pathao Courier,Completed,1.78
SHP102645,2026-01-19,Dhaka Hub,Pathao Courier,Failed,1.51
SHP102646,2025-11-17,Rajshahi Hub,Steadfast Courier,Completed,2.94
SHP102647,2026-06-07,Dhaka Hub,Pathao Courier,Completed,2.05
SHP102648,2026-01-22,Narayanganj Hub,RedX,Completed,1.54
SHP102649,2026-08-04,Chattogram Hub,Steadfast Courier,Completed,4.7
SHP102650,2025-11-24,Barisal Hub,Sundarban Courier,Completed,5.03
SHP102651,2025-09-28,Dhaka Hub,RedX,Completed,1.34
SHP102652,2026-03-21,Sylhet Hub,RedX,Completed,3.28
SHP102653,2026-04-14,Dhaka Hub,Sundarban Courier,Failed,3.24
SHP102654,2026-08-09,Chattogram Hub,Sundarban Courier,Completed,6.08
SHP102655,2026-06-29,Khulna Hub,eCourier,Completed,2.53
SHP102656,2026-07-03,Rajshahi Hub,eCourier,Completed,2.56
SHP102657,2026-04-08,Chattogram Hub,eCourier,Completed,4.74
SHP102658,2026-01-03,Dhaka Hub,Steadfast Courier,Completed,3.25
SHP102659,2026-01-27,Rajshahi Hub,Sundarban Courier,Completed,3.21
SHP102660,2025-10-17,Dhaka Hub,eCourier,Completed,2.64
SHP102661,2026-01-28,Rangpur Hub,RedX,Completed,1.9
SHP102662,2026-01-05,Barisal Hub,RedX,Pending,
SHP102663,2025-09-13,Rangpur Hub,eCourier,Completed,2.73
SHP102664,2025-11-10,Narayanganj Hub,eCourier,Completed,3.02
SHP102665,2026-03-04,Chattogram Hub,Steadfast Courier,Failed,4.39
SHP102666,2026-01-06,Khulna Hub,Sundarban Courier,Completed,2.54
SHP102667,2026-08-10,Rajshahi Hub,RedX,Completed,2.67
SHP102668,2026-02-13,Khulna Hub,Sundarban Courier,Completed,2.9
SHP102669,2026-07-29,Rajshahi Hub,RedX,Completed,1.97
SHP102670,2026-04-17,Narayanganj Hub,eCourier,Completed,3.07
SHP102671,2025-09-14,Sylhet Hub,eCourier,Completed,4.37
SHP102672,2025-11-10,Mymensingh Hub,Sundarban Courier,Completed,2.96
SHP102673,2026-05-03,Rajshahi Hub,RedX,Failed,3.38
SHP102674,2026-03-08,Rangpur Hub,Sundarban Courier,Completed,1.93
SHP102675,2025-12-14,Chattogram Hub,Pathao Courier,Failed,4.34
SHP102676,2026-02-28,Chattogram Hub,Pathao Courier,Completed,2.97
SHP102677,2026-07-10,Comilla Hub,Steadfast Courier,Completed,2.59
SHP102678,2026-01-13,Mymensingh Hub,Sundarban Courier,Completed,2.74
SHP102679,2025-09-16,Khulna Hub,Steadfast Courier,Completed,2.48
SHP102680,2025-12-17,Sylhet Hub,Pathao Courier,Completed,2.58
SHP102681,2026-07-21,Dhaka Hub,eCourier,Completed,1.53
SHP102682,2026-05-22,Dhaka Hub,RedX,Completed,0.67
SHP102683,2026-06-17,Dhaka Hub,RedX,Completed,1.87
SHP102684,2026-07-13,Narayanganj Hub,RedX,Completed,2.15
SHP102685,2025-10-11,Dhaka Hub,eCourier,Failed,2.9
SHP102686,2025-12-07,Sylhet Hub,Steadfast Courier,Failed,4.38
SHP102687,2025-09-21,Barisal Hub,RedX,Completed,3.71
SHP102688,2025-09-02,Rajshahi Hub,Pathao Courier,Completed,2.89
SHP102689,2026-06-16,Rangpur Hub,Pathao Courier,Failed,1.73
SHP102690,2026-07-22,Chattogram Hub,eCourier,Completed,5.06
SHP102691,2025-10-24,Chattogram Hub,Sundarban Courier,Pending,
SHP102692,2026-05-08,Khulna Hub,RedX,Completed,1.24
SHP102693,2026-03-05,Rajshahi Hub,RedX,Completed,2.83
SHP102694,2025-09-24,Narayanganj Hub,Sundarban Courier,Completed,2.28
SHP102695,2026-07-14,Khulna Hub,eCourier,Completed,1.92
SHP102696,2026-06-29,Rangpur Hub,eCourier,Completed,3.92
SHP102697,2026-03-16,Comilla Hub,eCourier,Completed,2.91
SHP102698,2026-05-03,Dhaka Hub,eCourier,Failed,1.75
SHP102699,2026-01-16,Dhaka Hub,Steadfast Courier,Completed,1.99
SHP102700,2026-06-02,Dhaka Hub,RedX,Completed,2.75
SHP102701,2026-02-01,Comilla Hub,Steadfast Courier,Completed,1.77
SHP102702,2026-08-09,Chattogram Hub,Pathao Courier,Completed,3.58
SHP102703,2025-09-22,Khulna Hub,RedX,Completed,2.05
SHP102704,2025-10-30,Sylhet Hub,eCourier,Failed,5.65
SHP102705,2026-08-02,Rangpur Hub,Sundarban Courier,Pending,
SHP102706,2025-12-09,Chattogram Hub,Sundarban Courier,Completed,3.91
SHP102707,2025-12-17,Dhaka Hub,RedX,Completed,1.61
SHP102708,2026-06-01,Chattogram Hub,Sundarban Courier,Completed,4.45
SHP102709,2025-11-05,Sylhet Hub,Steadfast Courier,Completed,3.59
SHP102710,2026-02-25,Chattogram Hub,Sundarban Courier,Failed,4.57
SHP102711,2025-12-08,Dhaka Hub,Pathao Courier,Completed,2.72
SHP102712,2025-11-08,Dhaka Hub,RedX,Completed,2.07
SHP102713,2026-07-31,Dhaka Hub,Sundarban Courier,Completed,2.16
SHP102714,2025-11-09,Comilla Hub,Pathao Courier,Completed,2.18
SHP102715,2025-10-03,Dhaka Hub,RedX,Completed,1.82
SHP102716,2026-04-22,Chattogram Hub,RedX,Completed,4.27
SHP102717,2026-06-28,Dhaka Hub,Pathao Courier,Completed,2.74
SHP102718,2025-10-15,Dhaka Hub,RedX,Completed,2.51
SHP102719,2026-05-03,Rajshahi Hub,RedX,Completed,1.57
SHP102720,2026-03-07,Comilla Hub,eCourier,Completed,2.96
SHP102721,2026-06-15,Chattogram Hub,Sundarban Courier,Completed,4.09
SHP102722,2025-10-14,Rangpur Hub,Pathao Courier,Completed,2.89
SHP102723,2026-08-04,Rangpur Hub,Steadfast Courier,Completed,3.56
SHP102724,2026-04-03,Rajshahi Hub,RedX,Completed,0.62
SHP102725,2026-06-19,Mymensingh Hub,Pathao Courier,Completed,1.99
SHP102726,2026-01-04,Dhaka Hub,eCourier,Completed,2.43
SHP102727,2026-07-24,Dhaka Hub,Pathao Courier,Completed,2.77
SHP102728,2026-04-05,Sylhet Hub,eCourier,Completed,3.34
SHP102729,2025-10-14,Khulna Hub,eCourier,Completed,2.23
SHP102730,2026-07-17,Chattogram Hub,Steadfast Courier,Completed,4.2
SHP102731,2026-06-03,Comilla Hub,Steadfast Courier,Completed,3.04
SHP102732,2025-12-13,Dhaka Hub,Pathao Courier,Completed,2.28
SHP102733,2026-03-08,Comilla Hub,eCourier,Completed,3.36
SHP102734,2026-01-13,Sylhet Hub,Sundarban Courier,Failed,4.77
SHP102735,2026-03-08,Mymensingh Hub,RedX,Cancelled,
SHP102736,2026-08-01,Chattogram Hub,RedX,Completed,3.5
SHP102737,2026-07-09,Khulna Hub,Pathao Courier,Completed,2.66
SHP102738,2025-11-14,Barisal Hub,Pathao Courier,Pending,
SHP102739,2026-08-03,Sylhet Hub,Pathao Courier,Completed,2.75
SHP102740,2026-01-30,Mymensingh Hub,Pathao Courier,Completed,1.04
SHP102741,2026-05-02,Khulna Hub,Pathao Courier,Completed,3.11
SHP102742,2026-05-23,Dhaka Hub,Steadfast Courier,Completed,3.89
SHP102743,2026-02-15,Rangpur Hub,RedX,Failed,1.84
SHP102744,2026-02-06,Sylhet Hub,eCourier,Completed,4.16
SHP102745,2026-02-05,Barisal Hub,eCourier,Failed,4.74
SHP102746,2026-06-26,Chattogram Hub,eCourier,Completed,3.48
SHP102747,2026-01-12,Barisal Hub,Sundarban Courier,Completed,4.65
SHP102748,2025-12-06,Barisal Hub,Steadfast Courier,Failed,4.61
SHP102749,2026-01-04,Narayanganj Hub,eCourier,Completed,2.36
SHP102750,2025-11-07,Chattogram Hub,eCourier,Completed,4.24
SHP102751,2026-01-14,Dhaka Hub,Steadfast Courier,Completed,3.35
SHP102752,2025-10-10,Sylhet Hub,RedX,Completed,2.75
SHP102753,2025-10-02,Barisal Hub,RedX,Completed,2.73
SHP102754,2026-05-09,Sylhet Hub,Steadfast Courier,Cancelled,
SHP102755,2025-09-27,Mymensingh Hub,Sundarban Courier,Failed,4.02
SHP102756,2026-03-16,Narayanganj Hub,eCourier,Completed,3.11
SHP102757,2026-05-28,Narayanganj Hub,Pathao Courier,Completed,2.57
SHP102758,2026-05-09,Dhaka Hub,Pathao Courier,Completed,2.52
SHP102759,2026-02-02,Dhaka Hub,RedX,Completed,1.25
SHP102760,2025-11-06,Chattogram Hub,Pathao Courier,Completed,4.09
SHP102761,2026-07-20,Comilla Hub,Steadfast Courier,Completed,2.34
SHP102762,2026-06-16,Rangpur Hub,Pathao Courier,Completed,2.33
SHP102763,2026-03-31,Dhaka Hub,eCourier,Completed,2.34
SHP102764,2025-10-01,Sylhet Hub,Pathao Courier,Completed,3.91
SHP102765,2025-09-13,Comilla Hub,Steadfast Courier,Pending,
SHP102766,2025-12-19,Dhaka Hub,Sundarban Courier,Completed,2.24
SHP102767,2025-10-25,Khulna Hub,Pathao Courier,Completed,3.06
SHP102768,2026-06-25,Barisal Hub,Pathao Courier,Completed,3.24
SHP102769,2025-11-11,Dhaka Hub,RedX,Completed,2.61
SHP102770,2025-12-07,Sylhet Hub,Steadfast Courier,Completed,3.85
SHP102771,2026-08-04,Comilla Hub,Steadfast Courier,Pending,
SHP102772,2026-06-11,Dhaka Hub,Sundarban Courier,Pending,
SHP102773,2025-11-15,Rajshahi Hub,Sundarban Courier,Completed,2.85
SHP102774,2026-01-11,Mymensingh Hub,Pathao Courier,Completed,2.37
SHP102775,2026-02-26,Sylhet Hub,RedX,Completed,3.45
SHP102776,2026-04-18,Dhaka Hub,RedX,Completed,4.16
SHP102777,2026-07-21,Barisal Hub,Pathao Courier,Completed,3.75
SHP102778,2026-06-29,Chattogram Hub,RedX,Completed,2.64
SHP102779,2026-08-05,Chattogram Hub,Steadfast Courier,Completed,5.04
SHP102780,2025-09-15,Dhaka Hub,Pathao Courier,Completed,2.62
SHP102781,2025-11-21,Narayanganj Hub,Pathao Courier,Completed,2.14
SHP102782,2026-03-14,Rangpur Hub,Pathao Courier,Completed,1.73
SHP102783,2025-09-17,Dhaka Hub,Pathao Courier,Pending,
SHP102784,2026-01-01,Chattogram Hub,Pathao Courier,Completed,4.57
SHP102785,2025-10-24,Comilla Hub,RedX,Completed,2.64
SHP102786,2026-07-20,Mymensingh Hub,Pathao Courier,Completed,3.07
SHP102787,2025-09-22,Chattogram Hub,eCourier,Completed,5.27
SHP102788,2025-10-22,Barisal Hub,Steadfast Courier,Completed,3.89
SHP102789,2025-11-07,Dhaka Hub,Steadfast Courier,Completed,0.5
SHP102790,2025-10-22,Dhaka Hub,RedX,Completed,1.46
SHP102791,2026-03-16,Comilla Hub,Pathao Courier,Failed,1.35
SHP102792,2026-01-05,Khulna Hub,Pathao Courier,Completed,3.34
SHP102793,2026-07-13,Dhaka Hub,Pathao Courier,Completed,2.56
SHP102794,2025-11-30,Sylhet Hub,Steadfast Courier,Completed,3.49
SHP102795,2026-03-05,Sylhet Hub,Steadfast Courier,Completed,3.28
SHP102796,2026-04-17,Narayanganj Hub,Sundarban Courier,Completed,3.73
SHP102797,2026-04-05,Dhaka Hub,Sundarban Courier,Completed,2.28
SHP102798,2026-06-03,Barisal Hub,RedX,Completed,2.29
SHP102799,2025-11-09,Rangpur Hub,Sundarban Courier,Completed,2.35
SHP102800,2026-02-23,Rangpur Hub,Steadfast Courier,Completed,2.85
SHP102801,2026-06-05,Rangpur Hub,Pathao Courier,Completed,1.94
SHP102802,2026-06-26,Barisal Hub,Sundarban Courier,Completed,5.17
SHP102803,2026-04-02,Sylhet Hub,Sundarban Courier,Completed,4.34
SHP102804,2026-04-14,Dhaka Hub,Pathao Courier,Completed,1.22
SHP102805,2026-06-26,Narayanganj Hub,Sundarban Courier,Completed,2.79
SHP102806,2026-04-05,Dhaka Hub,eCourier,Completed,1.86
SHP102807,2026-07-26,Chattogram Hub,Pathao Courier,Completed,3.64
SHP102808,2025-10-15,Dhaka Hub,RedX,Completed,2.83
SHP102809,2025-12-30,Chattogram Hub,Sundarban Courier,Completed,4.84
SHP102810,2025-10-09,Chattogram Hub,Pathao Courier,Pending,
SHP102811,2025-10-02,Chattogram Hub,Pathao Courier,Completed,4.03
SHP102812,2026-02-11,Chattogram Hub,Pathao Courier,Completed,3.42
SHP102813,2025-11-18,Rajshahi Hub,Pathao Courier,Completed,2.62
SHP102814,2026-01-19,Narayanganj Hub,Sundarban Courier,Completed,3.17
SHP102815,2026-01-30,Khulna Hub,eCourier,Pending,
SHP102816,2026-04-03,Narayanganj Hub,eCourier,Completed,1.66
SHP102817,2026-07-25,Dhaka Hub,Steadfast Courier,Pending,
SHP102818,2026-06-21,Chattogram Hub,Sundarban Courier,Completed,5.22
SHP102819,2026-01-09,Dhaka Hub,eCourier,Completed,3.73
SHP102820,2025-12-22,Rajshahi Hub,RedX,Cancelled,
SHP102821,2026-05-25,Narayanganj Hub,Pathao Courier,Completed,1.5
SHP102822,2025-10-13,Dhaka Hub,Sundarban Courier,Completed,3.55
SHP102823,2026-03-07,Barisal Hub,RedX,Completed,3.28
SHP102824,2026-01-25,Rangpur Hub,eCourier,Completed,2.74
SHP102825,2025-11-03,Dhaka Hub,Sundarban Courier,Completed,3.33
SHP102826,2026-04-02,Sylhet Hub,Pathao Courier,Failed,4.11
SHP102827,2025-12-20,Dhaka Hub,Steadfast Courier,Completed,3.12
SHP102828,2025-11-04,Chattogram Hub,Pathao Courier,Completed,3.21
SHP102829,2026-04-15,Rangpur Hub,Steadfast Courier,Cancelled,
SHP102830,2025-10-31,Chattogram Hub,eCourier,Completed,5.1
SHP102831,2026-04-21,Comilla Hub,eCourier,Completed,2.56
SHP102832,2025-10-27,Rangpur Hub,eCourier,Completed,3.13
SHP102833,2026-01-29,Dhaka Hub,Pathao Courier,Completed,1.75
SHP102834,2026-06-07,Sylhet Hub,RedX,Pending,
SHP102835,2025-11-19,Rajshahi Hub,eCourier,Completed,2.89
SHP102836,2026-05-24,Rajshahi Hub,eCourier,Completed,3.24
SHP102837,2026-05-08,Khulna Hub,Pathao Courier,Completed,2.83
SHP102838,2026-07-10,Chattogram Hub,Pathao Courier,Completed,2.77
SHP102839,2025-10-29,Narayanganj Hub,Sundarban Courier,Failed,3.85
SHP102840,2026-05-06,Dhaka Hub,Sundarban Courier,Completed,3.28
SHP102841,2026-07-22,Rajshahi Hub,RedX,Completed,2.9
SHP102842,2026-05-23,Dhaka Hub,eCourier,Completed,1.87
SHP102843,2025-11-05,Khulna Hub,eCourier,Completed,3.27
SHP102844,2026-06-12,Dhaka Hub,RedX,Completed,2.49
SHP102845,2025-10-08,Dhaka Hub,Pathao Courier,Completed,1.28
SHP102846,2026-03-23,Dhaka Hub,Sundarban Courier,Failed,3.18
SHP102847,2026-02-20,Narayanganj Hub,Sundarban Courier,Pending,
SHP102848,2026-03-03,Dhaka Hub,Pathao Courier,Completed,2.18
SHP102849,2026-02-27,Chattogram Hub,Pathao Courier,Completed,5.34
SHP102850,2025-09-11,Sylhet Hub,Sundarban Courier,Failed,4.52
SHP102851,2026-02-23,Dhaka Hub,Pathao Courier,Completed,2.09
SHP102852,2026-07-22,Comilla Hub,RedX,Completed,1.22
SHP102853,2026-01-30,Dhaka Hub,Pathao Courier,Completed,2.37
SHP102854,2025-12-05,Comilla Hub,Pathao Courier,Completed,2.28
SHP102855,2026-08-11,Dhaka Hub,Pathao Courier,Completed,0.76
SHP102856,2025-10-05,Chattogram Hub,RedX,Completed,2.75
SHP102857,2026-02-16,Rangpur Hub,RedX,Completed,2.96
SHP102858,2026-02-25,Dhaka Hub,Sundarban Courier,Completed,3.78
SHP102859,2026-02-13,Rangpur Hub,Pathao Courier,Completed,2.53
SHP102860,2026-07-16,Sylhet Hub,Steadfast Courier,Completed,4.32
SHP102861,2026-01-24,Sylhet Hub,RedX,Completed,3.1
SHP102862,2026-08-03,Dhaka Hub,RedX,Completed,1.52
SHP102863,2025-09-24,Dhaka Hub,RedX,Completed,3.59
SHP102864,2026-05-12,Rangpur Hub,eCourier,Completed,1.89
SHP102865,2026-03-25,Dhaka Hub,Steadfast Courier,Pending,
SHP102866,2025-11-23,Chattogram Hub,Sundarban Courier,Completed,4.48
SHP102867,2025-11-18,Chattogram Hub,RedX,Failed,3.37
SHP102868,2026-05-08,Dhaka Hub,Pathao Courier,Pending,
SHP102869,2026-04-09,Chattogram Hub,RedX,Completed,3.54
SHP102870,2026-03-31,Dhaka Hub,Sundarban Courier,Completed,2.65
SHP102871,2025-09-18,Dhaka Hub,Pathao Courier,Completed,1.79
SHP102872,2026-03-26,Khulna Hub,Steadfast Courier,Completed,2.96
SHP102873,2026-08-06,Khulna Hub,Steadfast Courier,Completed,1.9
SHP102874,2025-09-06,Comilla Hub,Sundarban Courier,Completed,3.24
SHP102875,2026-02-10,Khulna Hub,Steadfast Courier,Completed,2.47
SHP102876,2026-02-19,Sylhet Hub,Sundarban Courier,Completed,3.78
SHP102877,2026-07-08,Dhaka Hub,Sundarban Courier,Completed,1.88
SHP102878,2025-12-07,Barisal Hub,eCourier,Completed,3.92
