shipment_id,order_code,package_code,order_date,warehouse,origin_city,seller_code,shop_name,seller_region,destination_region,carrier,sku,product,category,qty,weight_kg,order_value,shipping_cost,expected_delivery,actual_delivery,status,delay_reason
SHP102546,ORD102546,PKG102546,2026-04-17,Dhaka Hub,Dhaka,SEL1059,Value Store,Dhaka,Barisal,Steadfast Courier,SKU1027,Storage Box (V2),Home & Living,4,7.7,1362.2,279.61,2026-04-21,2026-04-21,Delivered,
SHP102547,ORD102547,PKG102547,2026-04-05,Dhaka Hub,Dhaka,SEL1026,Metro Outlet,Sylhet,Barisal,Steadfast Courier,SKU1039,Perfume (V2),Beauty,3,3.92,9191.07,162.37,2026-04-09,2026-04-09,Delivered,
SHP102548,ORD102548,PKG102548,2026-06-03,Chattogram DC,Chattogram,SEL1016,Golden Hub,Comilla,Barisal,Sundarban Courier,SKU1004,Smartwatch,Electronics,1,0.48,559.67,104.51,2026-06-09,,Cancelled,
SHP102549,ORD102549,PKG102549,2025-11-09,Rajshahi DC,Rajshahi,SEL1010,Elite Gallery,Sylhet,Rajshahi,eCourier,SKU1019,Denim Jacket (V2),Apparel,1,10.69,2897.74,266.05,2025-11-11,2025-11-11,Delivered,
SHP102550,ORD102550,PKG102550,2026-02-23,Sylhet DC,Sylhet,SEL1059,Value Store,Dhaka,Mymensingh,RedX,SKU1039,Perfume (V2),Beauty,4,11.16,12254.76,325.12,2026-02-26,2026-02-26,Returned,
SHP102551,ORD102551,PKG102551,2026-06-05,Rajshahi DC,Rajshahi,SEL1053,Trendy Store,Chattogram,Comilla,eCourier,SKU1043,Mustard Oil 1L (V2),Grocery,2,5.89,3017.58,235.72,2026-06-07,2026-06-11,Delivered Late,Customs/checkpoint delay
SHP102552,ORD102552,PKG102552,2026-06-26,Khulna DC,Khulna,SEL1007,Delta Trading,Dhaka,Narayanganj,eCourier,SKU1000,Wireless Earbuds,Electronics,2,0.44,7033.42,93.42,2026-07-01,2026-07-01,Delivered,
SHP102553,ORD102553,PKG102553,2026-04-02,Sylhet DC,Sylhet,SEL1026,Metro Outlet,Sylhet,Rajshahi,Pathao Courier,SKU1029,Curtain Set (V2),Home & Living,5,7.05,15606.3,259.98,2026-04-08,2026-04-08,Delivered,
SHP102554,ORD102554,PKG102554,2026-04-14,Chattogram DC,Chattogram,SEL1044,Smart Mart,Rangpur,Khulna,Pathao Courier,SKU1020,Bedsheet Set,Home & Living,3,3.93,10343.04,168.43,2026-04-19,,In Transit,
SHP102555,ORD102555,PKG102555,2026-06-26,Chattogram DC,Chattogram,SEL1035,Riverside Gallery,Mymensingh,Dhaka,Sundarban Courier,SKU1019,Denim Jacket (V2),Apparel,5,2.35,14488.7,105.33,2026-07-02,,Delayed,Warehouse backlog
SHP102556,ORD102556,PKG102556,2026-04-05,Dhaka Hub,Dhaka,SEL1011,Elite Outlet,Chattogram,Rajshahi,Steadfast Courier,SKU1005,Smartwatch (V2),Electronics,3,2.19,13181.88,133.52,2026-04-10,2026-04-14,Delivered Late,Failed delivery attempt
SHP102557,ORD102557,PKG102557,2026-07-26,Sylhet DC,Sylhet,SEL1021,Horizon Collection,Narayanganj,Narayanganj,Sundarban Courier,SKU1021,Bedsheet Set (V2),Home & Living,5,2.32,8460.95,139.61,2026-07-29,2026-08-02,Delivered Late,Customs/checkpoint delay
SHP102558,ORD102558,PKG102558,2025-10-15,Chattogram DC,Chattogram,SEL1022,Horizon Depot,Sylhet,Sylhet,Steadfast Courier,SKU1017,Saree (V2),Apparel,1,4.1,427.61,208.29,2025-10-18,2025-10-18,Delivered,
SHP102559,ORD102559,PKG102559,2025-12-30,Chattogram DC,Chattogram,SEL1017,Golden Outlet,Khulna,Comilla,Sundarban Courier,SKU1007,Bluetooth Speaker (V2),Electronics,2,3.51,7138.76,152.74,2026-01-04,2026-01-04,Delivered,
SHP102560,ORD102560,PKG102560,2025-10-09,Dhaka Hub,Dhaka,SEL1057,Value Hub,Dhaka,Mymensingh,Sundarban Courier,SKU1038,Perfume,Beauty,1,10.07,1137.06,249.26,2025-10-14,2025-10-14,Returned,
SHP102561,ORD102561,PKG102561,2025-10-02,Khulna DC,Khulna,SEL1012,Elite Traders,Dhaka,Rangpur,Steadfast Courier,SKU1031,Face Wash (V2),Beauty,1,6.04,4358.67,240.3,2025-10-06,2025-10-06,Delivered,
SHP102562,ORD102562,PKG102562,2026-02-11,Rajshahi DC,Rajshahi,SEL1042,Smart Bazaar,Rajshahi,Barisal,RedX,SKU1032,Sunscreen SPF50,Beauty,5,5.25,7836.7,193.92,2026-02-15,2026-02-15,Delivered,
SHP102563,ORD102563,PKG102563,2025-11-18,Sylhet DC,Sylhet,SEL1054,Trendy Trading,Narayanganj,Mymensingh,Sundarban Courier,SKU1015,Sneakers (V2),Apparel,3,1.92,3415.47,127.56,2025-11-22,2025-11-22,Delivered,
SHP102564,ORD102564,PKG102564,2026-01-19,Sylhet DC,Sylhet,SEL1047,Suncity Depot,Dhaka,Dhaka,Pathao Courier,SKU1011,Cotton T-Shirt (V2),Apparel,2,10.54,8362.86,372.36,2026-01-22,2026-01-24,Delivered Late,Warehouse backlog
SHP102565,ORD102565,PKG102565,2026-01-30,Rajshahi DC,Rajshahi,SEL1047,Suncity Depot,Dhaka,Chattogram,Pathao Courier,SKU1037,Lipstick (V2),Beauty,2,0.85,4438.64,116.0,2026-02-04,2026-02-09,Delivered Late,Failed delivery attempt
SHP102566,ORD102566,PKG102566,2026-04-03,Sylhet DC,Sylhet,SEL1009,Elite Emporium,Dhaka,Chattogram,Pathao Courier,SKU1033,Sunscreen SPF50 (V2),Beauty,2,3.03,3523.0,129.28,2026-04-08,2026-04-08,Delivered,
SHP102567,ORD102567,PKG102567,2026-07-25,Khulna DC,Khulna,SEL1007,Delta Trading,Dhaka,Mymensingh,Sundarban Courier,SKU1013,Panjabi (V2),Apparel,1,7.53,3729.01,196.52,2026-07-30,2026-07-30,Delivered,
SHP102568,ORD102568,PKG102568,2026-06-21,Sylhet DC,Sylhet,SEL1046,Smart Traders,Comilla,Rajshahi,RedX,SKU1035,Hair Serum (V2),Beauty,5,8.49,4871.0,198.6,2026-06-24,2026-06-24,Delivered,
SHP102569,ORD102569,PKG102569,2026-01-09,Sylhet DC,Sylhet,SEL1044,Smart Mart,Rangpur,Sylhet,Sundarban Courier,SKU1032,Sunscreen SPF50,Beauty,1,9.65,1567.34,294.57,2026-01-10,2026-01-10,Delivered,
SHP102570,ORD102570,PKG102570,2025-12-22,Sylhet DC,Sylhet,SEL1044,Smart Mart,Rangpur,Dhaka,Pathao Courier,SKU1022,Table Lamp,Home & Living,2,5.04,8745.08,190.27,2025-12-25,,Cancelled,
SHP102571,ORD102571,PKG102571,2026-05-25,Khulna DC,Khulna,SEL1025,Metro Hub,Sylhet,Rajshahi,Pathao Courier,SKU1049,Honey Jar (V2),Grocery,1,4.29,757.92,191.11,2026-05-28,2026-05-28,Delivered,
SHP102572,ORD102572,PKG102572,2025-10-13,Khulna DC,Khulna,SEL1031,Prime Bazaar,Chattogram,Khulna,Sundarban Courier,SKU1044,Green Tea Pack,Grocery,5,3.6,18851.65,128.13,2025-10-14,,Cancelled,
SHP102573,ORD102573,PKG102573,2026-03-07,Sylhet DC,Sylhet,SEL1000,Bengal Bazaar,Mymensingh,Chattogram,Steadfast Courier,SKU1001,Wireless Earbuds (V2),Electronics,2,6.9,4118.24,250.42,2026-03-13,2026-03-13,Delivered,
SHP102574,ORD102574,PKG102574,2026-01-25,Dhaka Hub,Dhaka,SEL1017,Golden Outlet,Khulna,Dhaka,Sundarban Courier,SKU1040,Basmati Rice 5kg,Grocery,2,4.31,4103.22,111.66,2026-01-27,,In Transit,
SHP102575,ORD102575,PKG102575,2025-11-03,Rajshahi DC,Rajshahi,SEL1031,Prime Bazaar,Chattogram,Mymensingh,Pathao Courier,SKU1020,Bedsheet Set,Home & Living,4,4.07,13790.72,128.77,2025-11-05,2025-11-05,Delivered,
SHP102576,ORD102576,PKG102576,2026-04-02,Rajshahi DC,Rajshahi,SEL1007,Delta Trading,Dhaka,Mymensingh,RedX,SKU1001,Wireless Earbuds (V2),Electronics,3,0.4,6177.36,106.47,2026-04-05,,In Transit,
SHP102577,ORD102577,PKG102577,2025-12-20,Dhaka Hub,Dhaka,SEL1007,Delta Trading,Dhaka,Sylhet,Steadfast Courier,SKU1026,Storage Box,Home & Living,2,11.39,4360.48,332.0,2025-12-25,2025-12-25,Delivered,
SHP102578,ORD102578,PKG102578,2025-11-04,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Rajshahi,eCourier,SKU1008,Phone Case,Electronics,3,0.92,2121.87,104.22,2025-11-09,2025-11-11,Delivered Late,Failed delivery attempt
SHP102579,ORD102579,PKG102579,2026-04-15,Rajshahi DC,Rajshahi,SEL1012,Elite Traders,Dhaka,Sylhet,eCourier,SKU1000,Wireless Earbuds,Electronics,3,3.4,10550.13,145.12,2026-04-19,2026-04-20,Delivered Late,Vehicle breakdown
SHP102580,ORD102580,PKG102580,2025-10-31,Chattogram DC,Chattogram,SEL1059,Value Store,Dhaka,Rajshahi,Steadfast Courier,SKU1010,Cotton T-Shirt,Apparel,2,11.07,3525.94,320.06,2025-11-02,2025-11-02,Delivered,
SHP102581,ORD102581,PKG102581,2026-04-21,Rajshahi DC,Rajshahi,SEL1041,Silver Hub,Chattogram,Chattogram,RedX,SKU1002,Power Bank,Electronics,3,8.88,11654.7,269.87,2026-04-25,,Delayed,Address issue
SHP102582,ORD102582,PKG102582,2025-10-27,Khulna DC,Khulna,SEL1056,Urban Store,Khulna,Narayanganj,Steadfast Courier,SKU1022,Table Lamp,Home & Living,2,7.02,8745.08,204.5,2025-10-29,2025-10-29,Delivered,
SHP102583,ORD102583,PKG102583,2026-01-29,Rajshahi DC,Rajshahi,SEL1015,Fresh Trading,Dhaka,Mymensingh,Pathao Courier,SKU1025,Non-stick Pan (V2),Home & Living,5,8.0,4983.4,239.01,2026-02-01,2026-02-01,Delivered,
SHP102584,ORD102584,PKG102584,2026-06-07,Dhaka Hub,Dhaka,SEL1035,Riverside Gallery,Mymensingh,Narayanganj,eCourier,SKU1003,Power Bank (V2),Electronics,3,1.35,9550.65,100.64,2026-06-12,2026-06-12,Delivered,
SHP102585,ORD102585,PKG102585,2025-11-19,Sylhet DC,Sylhet,SEL1053,Trendy Store,Chattogram,Sylhet,eCourier,SKU1017,Saree (V2),Apparel,4,9.74,1710.44,243.57,2025-11-20,2025-11-20,Delivered,
SHP102586,ORD102586,PKG102586,2026-05-24,Sylhet DC,Sylhet,SEL1021,Horizon Collection,Narayanganj,Comilla,Steadfast Courier,SKU1005,Smartwatch (V2),Electronics,2,3.15,8787.92,160.22,2026-05-29,,In Transit,
SHP102587,ORD102587,PKG102587,2026-05-08,Rajshahi DC,Rajshahi,SEL1039,Silver Depot,Dhaka,Barisal,Sundarban Courier,SKU1034,Hair Serum,Beauty,4,11.48,8770.28,351.96,2026-05-12,,In Transit,
SHP102588,ORD102588,PKG102588,2026-07-10,Chattogram DC,Chattogram,SEL1041,Silver Hub,Chattogram,Chattogram,eCourier,SKU1021,Bedsheet Set (V2),Home & Living,3,2.93,5076.57,113.69,2026-07-12,2026-07-12,Delivered,
SHP102589,ORD102589,PKG102589,2025-10-29,Chattogram DC,Chattogram,SEL1049,Suncity Gallery,Khulna,Khulna,Pathao Courier,SKU1042,Mustard Oil 1L,Grocery,4,7.58,12784.6,291.37,2025-11-01,2025-11-01,Delivered,
SHP102590,ORD102590,PKG102590,2026-05-06,Dhaka Hub,Dhaka,SEL1058,Value Mart,Comilla,Comilla,RedX,SKU1014,Sneakers,Apparel,3,6.63,6236.55,234.06,2026-05-12,2026-05-12,Delivered,
SHP102591,ORD102591,PKG102591,2026-07-22,Khulna DC,Khulna,SEL1036,Royal Emporium,Comilla,Mymensingh,Sundarban Courier,SKU1021,Bedsheet Set (V2),Home & Living,4,1.89,6768.76,117.97,2026-07-26,2026-07-26,Delivered,
SHP102592,ORD102592,PKG102592,2026-05-23,Rajshahi DC,Rajshahi,SEL1034,Riverside Emporium,Dhaka,Mymensingh,RedX,SKU1036,Lipstick,Beauty,1,4.48,715.16,166.59,2026-05-29,,In Transit,
SHP102593,ORD102593,PKG102593,2025-11-05,Dhaka Hub,Dhaka,SEL1052,Trendy Collection,Rangpur,Sylhet,RedX,SKU1041,Basmati Rice 5kg (V2),Grocery,4,9.42,15088.6,342.9,2025-11-09,2025-11-09,Delivered,
SHP102594,ORD102594,PKG102594,2026-06-12,Chattogram DC,Chattogram,SEL1041,Silver Hub,Chattogram,Rangpur,Sundarban Courier,SKU1011,Cotton T-Shirt (V2),Apparel,4,2.71,16725.72,170.35,2026-06-16,2026-06-16,Delivered,
SHP102595,ORD102595,PKG102595,2025-10-08,Chattogram DC,Chattogram,SEL1021,Horizon Collection,Narayanganj,Narayanganj,Pathao Courier,SKU1046,Spice Combo,Grocery,3,11.56,5506.59,354.22,2025-10-14,2025-10-14,Delivered,
SHP102596,ORD102596,PKG102596,2026-03-23,Rajshahi DC,Rajshahi,SEL1037,Royal Gallery,Dhaka,Dhaka,Sundarban Courier,SKU1048,Honey Jar,Grocery,1,3.69,3118.86,167.2,2026-03-25,2026-03-25,Delivered,
SHP102597,ORD102597,PKG102597,2026-02-20,Sylhet DC,Sylhet,SEL1032,Prime Trading,Khulna,Khulna,RedX,SKU1041,Basmati Rice 5kg (V2),Grocery,3,7.6,11316.45,286.13,2026-02-23,2026-02-23,Delivered,
SHP102598,ORD102598,PKG102598,2026-03-03,Chattogram DC,Chattogram,SEL1013,Elite Trading,Dhaka,Dhaka,RedX,SKU1037,Lipstick (V2),Beauty,4,7.5,8877.28,190.01,2026-03-09,2026-03-09,Delivered,
SHP102599,ORD102599,PKG102599,2026-02-27,Chattogram DC,Chattogram,SEL1030,Nova Retail,Dhaka,Chattogram,eCourier,SKU1017,Saree (V2),Apparel,3,5.76,1282.83,134.39,2026-02-28,2026-02-28,Delivered,
SHP102600,ORD102600,PKG102600,2025-09-11,Sylhet DC,Sylhet,SEL1037,Royal Gallery,Dhaka,Narayanganj,Pathao Courier,SKU1044,Green Tea Pack,Grocery,1,7.93,3770.33,257.82,2025-09-14,,Delayed,Customs/checkpoint delay
SHP102601,ORD102601,PKG102601,2026-02-23,Chattogram DC,Chattogram,SEL1054,Trendy Trading,Narayanganj,Sylhet,eCourier,SKU1034,Hair Serum,Beauty,2,8.97,4385.14,275.81,2026-03-01,2026-03-01,Delivered,
SHP102602,ORD102602,PKG102602,2026-07-22,Dhaka Hub,Dhaka,SEL1034,Riverside Emporium,Dhaka,Chattogram,RedX,SKU1029,Curtain Set (V2),Home & Living,5,7.5,15606.3,202.35,2026-07-24,,In Transit,
SHP102603,ORD102603,PKG102603,2026-01-30,Rajshahi DC,Rajshahi,SEL1009,Elite Emporium,Dhaka,Dhaka,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,2,6.81,8070.16,204.97,2026-02-03,2026-02-03,Delivered,
SHP102604,ORD102604,PKG102604,2025-12-05,Sylhet DC,Sylhet,SEL1059,Value Store,Dhaka,Narayanganj,Sundarban Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,3,7.36,11316.45,261.57,2025-12-10,2025-12-10,Delivered,
SHP102605,ORD102605,PKG102605,2026-08-11,Chattogram DC,Chattogram,SEL1034,Riverside Emporium,Dhaka,Rajshahi,Sundarban Courier,SKU1029,Curtain Set (V2),Home & Living,2,4.94,6242.52,199.14,2026-08-16,2026-08-13,Delivered,
SHP102606,ORD102606,PKG102606,2025-10-05,Khulna DC,Khulna,SEL1017,Golden Outlet,Khulna,Mymensingh,Sundarban Courier,SKU1013,Panjabi (V2),Apparel,4,1.04,14916.04,93.21,2025-10-09,2025-10-09,Delivered,
SHP102607,ORD102607,PKG102607,2026-02-16,Khulna DC,Khulna,SEL1045,Smart Store,Dhaka,Sylhet,Pathao Courier,SKU1005,Smartwatch (V2),Electronics,3,2.08,13181.88,133.46,2026-02-18,2026-02-20,Delivered Late,Failed delivery attempt
SHP102608,ORD102608,PKG102608,2026-02-25,Dhaka Hub,Dhaka,SEL1023,Horizon Shop,Rangpur,Rangpur,Pathao Courier,SKU1002,Power Bank,Electronics,2,7.36,7769.8,251.93,2026-03-02,2026-03-06,Delivered Late,Failed delivery attempt
SHP102609,ORD102609,PKG102609,2026-02-13,Dhaka Hub,Dhaka,SEL1022,Horizon Depot,Sylhet,Comilla,Pathao Courier,SKU1015,Sneakers (V2),Apparel,3,11.14,3415.47,274.36,2026-02-18,2026-02-18,Delivered,
SHP102610,ORD102610,PKG102610,2026-07-16,Dhaka Hub,Dhaka,SEL1050,Suncity Retail,Chattogram,Rangpur,Pathao Courier,SKU1006,Bluetooth Speaker,Electronics,3,0.5,10382.88,71.25,2026-07-19,2026-07-19,Delivered,
SHP102611,ORD102611,PKG102611,2026-01-24,Khulna DC,Khulna,SEL1052,Trendy Collection,Rangpur,Barisal,Pathao Courier,SKU1013,Panjabi (V2),Apparel,3,6.62,11187.03,258.04,2026-01-27,2026-01-27,Delivered,
SHP102612,ORD102612,PKG102612,2026-08-03,Khulna DC,Khulna,SEL1031,Prime Bazaar,Chattogram,Sylhet,eCourier,SKU1008,Phone Case,Electronics,2,3.17,1414.58,139.17,2026-08-07,2026-08-07,Delivered,
SHP102613,ORD102613,PKG102613,2025-09-24,Khulna DC,Khulna,SEL1022,Horizon Depot,Sylhet,Sylhet,RedX,SKU1014,Sneakers,Apparel,1,6.83,2078.85,209.33,2025-09-26,2025-09-26,Delivered,
SHP102614,ORD102614,PKG102614,2026-05-12,Khulna DC,Khulna,SEL1051,Suncity Shop,Mymensingh,Barisal,Sundarban Courier,SKU1020,Bedsheet Set,Home & Living,4,9.05,13790.72,288.58,2026-05-17,2026-05-17,Delivered,
SHP102615,ORD102615,PKG102615,2026-03-25,Sylhet DC,Sylhet,SEL1010,Elite Gallery,Sylhet,Rajshahi,RedX,SKU1034,Hair Serum,Beauty,2,8.88,4385.14,284.25,2026-03-31,2026-03-31,Delivered,
SHP102616,ORD102616,PKG102616,2025-11-23,Sylhet DC,Sylhet,SEL1044,Smart Mart,Rangpur,Dhaka,RedX,SKU1001,Wireless Earbuds (V2),Electronics,4,8.75,8236.48,249.56,2025-11-26,2025-11-26,Delivered,
SHP102617,ORD102617,PKG102617,2025-11-18,Khulna DC,Khulna,SEL1035,Riverside Gallery,Mymensingh,Chattogram,Pathao Courier,SKU1026,Storage Box,Home & Living,2,9.39,4360.48,315.72,2025-11-24,2025-11-24,Delivered,
SHP102618,ORD102618,PKG102618,2026-05-08,Chattogram DC,Chattogram,SEL1051,Suncity Shop,Mymensingh,Rajshahi,Pathao Courier,SKU1001,Wireless Earbuds (V2),Electronics,5,1.06,10295.6,112.68,2026-05-13,2026-05-13,Delivered,
SHP102619,ORD102619,PKG102619,2026-04-09,Rajshahi DC,Rajshahi,SEL1025,Metro Hub,Sylhet,Chattogram,Pathao Courier,SKU1034,Hair Serum,Beauty,4,6.21,8770.28,205.85,2026-04-14,2026-04-14,Delivered,
SHP102620,ORD102620,PKG102620,2026-03-31,Rajshahi DC,Rajshahi,SEL1049,Suncity Gallery,Khulna,Barisal,RedX,SKU1017,Saree (V2),Apparel,3,3.29,1282.83,159.49,2026-04-06,,In Transit,
SHP102621,ORD102621,PKG102621,2025-09-18,Rajshahi DC,Rajshahi,SEL1000,Bengal Bazaar,Mymensingh,Khulna,Sundarban Courier,SKU1013,Panjabi (V2),Apparel,2,11.07,7458.02,292.26,2025-09-21,2025-09-21,Delivered,
SHP102622,ORD102622,PKG102622,2026-03-26,Rajshahi DC,Rajshahi,SEL1045,Smart Store,Dhaka,Sylhet,Sundarban Courier,SKU1019,Denim Jacket (V2),Apparel,4,9.44,11590.96,317.87,2026-04-01,2026-04-01,Delivered,
SHP102623,ORD102623,PKG102623,2026-08-06,Chattogram DC,Chattogram,SEL1004,Classic Mart,Rajshahi,Chattogram,RedX,SKU1017,Saree (V2),Apparel,1,1.47,427.61,76.76,2026-08-08,2026-08-08,Delivered,
SHP102624,ORD102624,PKG102624,2025-09-06,Dhaka Hub,Dhaka,SEL1038,Royal Outlet,Khulna,Barisal,Steadfast Courier,SKU1009,Phone Case (V2),Electronics,1,3.07,2109.18,155.36,2025-09-10,2025-09-10,Delivered,
SHP102625,ORD102625,PKG102625,2026-02-10,Sylhet DC,Sylhet,SEL1011,Elite Outlet,Chattogram,Chattogram,Sundarban Courier,SKU1024,Non-stick Pan,Home & Living,1,5.57,3535.97,197.02,2026-02-14,2026-02-14,Delivered,
SHP102626,ORD102626,PKG102626,2026-02-19,Khulna DC,Khulna,SEL1057,Value Hub,Dhaka,Rangpur,RedX,SKU1001,Wireless Earbuds (V2),Electronics,2,11.56,4118.24,333.21,2026-02-21,2026-02-26,Delivered Late,Weather disruption
SHP102627,ORD102627,PKG102627,2026-07-08,Khulna DC,Khulna,SEL1046,Smart Traders,Comilla,Narayanganj,Sundarban Courier,SKU1024,Non-stick Pan,Home & Living,3,1.49,10607.91,107.24,2026-07-13,2026-07-13,Delivered,
SHP102628,ORD102628,PKG102628,2025-12-07,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Narayanganj,eCourier,SKU1032,Sunscreen SPF50,Beauty,2,6.9,3134.68,226.22,2025-12-11,,In Transit,
SHP102629,ORD102629,PKG102629,2026-02-12,Chattogram DC,Chattogram,SEL1053,Trendy Store,Chattogram,Rangpur,eCourier,SKU1035,Hair Serum (V2),Beauty,1,4.23,974.2,187.09,2026-02-16,,In Transit,
SHP102630,ORD102630,PKG102630,2026-05-07,Sylhet DC,Sylhet,SEL1015,Fresh Trading,Dhaka,Comilla,eCourier,SKU1030,Face Wash,Beauty,2,7.83,6779.44,221.75,2026-05-11,2026-05-11,Delivered,
SHP102631,ORD102631,PKG102631,2025-09-21,Rajshahi DC,Rajshahi,SEL1032,Prime Trading,Khulna,Narayanganj,Pathao Courier,SKU1013,Panjabi (V2),Apparel,3,7.85,11187.03,261.67,2025-09-24,2025-09-24,Delivered,
SHP102632,ORD102632,PKG102632,2026-06-05,Dhaka Hub,Dhaka,SEL1005,Delta Corner,Khulna,Rangpur,Sundarban Courier,SKU1000,Wireless Earbuds,Electronics,2,3.04,7033.42,171.92,2026-06-08,,Delayed,Address issue
SHP102633,ORD102633,PKG102633,2026-06-12,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Sylhet,eCourier,SKU1045,Green Tea Pack (V2),Grocery,3,9.47,10952.16,331.13,2026-06-15,2026-06-20,Delivered Late,Vehicle breakdown
SHP102634,ORD102634,PKG102634,2026-05-07,Chattogram DC,Chattogram,SEL1014,Fresh Hub,Khulna,Barisal,Sundarban Courier,SKU1015,Sneakers (V2),Apparel,2,1.28,2276.98,114.23,2026-05-13,,Cancelled,
SHP102635,ORD102635,PKG102635,2026-04-13,Rajshahi DC,Rajshahi,SEL1032,Prime Trading,Khulna,Comilla,Steadfast Courier,SKU1045,Green Tea Pack (V2),Grocery,5,9.85,18253.6,273.97,2026-04-18,2026-04-18,Delivered,
SHP102636,ORD102636,PKG102636,2026-05-17,Sylhet DC,Sylhet,SEL1032,Prime Trading,Khulna,Rangpur,Sundarban Courier,SKU1002,Power Bank,Electronics,5,2.7,19424.5,143.29,2026-05-21,,Cancelled,
SHP102637,ORD102637,PKG102637,2026-05-29,Dhaka Hub,Dhaka,SEL1051,Suncity Shop,Mymensingh,Khulna,Sundarban Courier,SKU1034,Hair Serum,Beauty,4,7.16,8770.28,215.41,2026-06-03,2026-06-03,Delivered,
SHP102638,ORD102638,PKG102638,2026-07-10,Chattogram DC,Chattogram,SEL1009,Elite Emporium,Dhaka,Chattogram,Sundarban Courier,SKU1040,Basmati Rice 5kg,Grocery,3,4.3,6154.83,137.59,2026-07-11,2026-07-11,Delivered,
SHP102639,ORD102639,PKG102639,2026-01-27,Dhaka Hub,Dhaka,SEL1044,Smart Mart,Rangpur,Chattogram,Sundarban Courier,SKU1005,Smartwatch (V2),Electronics,1,7.4,4393.96,283.81,2026-01-30,2026-01-30,Delivered,
SHP102640,ORD102640,PKG102640,2026-02-05,Sylhet DC,Sylhet,SEL1000,Bengal Bazaar,Mymensingh,Khulna,eCourier,SKU1024,Non-stick Pan,Home & Living,4,3.36,14143.88,149.67,2026-02-07,2026-02-07,Delivered,
SHP102641,ORD102641,PKG102641,2026-04-09,Rajshahi DC,Rajshahi,SEL1017,Golden Outlet,Khulna,Comilla,Pathao Courier,SKU1012,Panjabi,Apparel,2,6.91,5901.62,237.45,2026-04-13,2026-04-13,Delivered,
SHP102642,ORD102642,PKG102642,2025-11-06,Sylhet DC,Sylhet,SEL1010,Elite Gallery,Sylhet,Barisal,RedX,SKU1033,Sunscreen SPF50 (V2),Beauty,2,0.3,3523.0,79.93,2025-11-09,2025-11-09,Delivered,
SHP102643,ORD102643,PKG102643,2026-06-24,Rajshahi DC,Rajshahi,SEL1007,Delta Trading,Dhaka,Dhaka,RedX,SKU1007,Bluetooth Speaker (V2),Electronics,4,4.62,14277.52,211.74,2026-06-29,2026-06-29,Delivered,
SHP102644,ORD102644,PKG102644,2026-05-25,Khulna DC,Khulna,SEL1035,Riverside Gallery,Mymensingh,Narayanganj,eCourier,SKU1020,Bedsheet Set,Home & Living,1,9.95,3447.68,251.98,2026-05-28,,Delayed,Warehouse backlog
SHP102645,ORD102645,PKG102645,2026-04-07,Rajshahi DC,Rajshahi,SEL1054,Trendy Trading,Narayanganj,Rajshahi,RedX,SKU1033,Sunscreen SPF50 (V2),Beauty,2,5.66,3523.0,161.2,2026-04-09,,Cancelled,
SHP102646,ORD102646,PKG102646,2025-12-14,Chattogram DC,Chattogram,SEL1040,Silver Emporium,Barisal,Khulna,Steadfast Courier,SKU1003,Power Bank (V2),Electronics,4,6.09,12734.2,180.51,2025-12-18,,In Transit,
SHP102647,ORD102647,PKG102647,2025-12-30,Rajshahi DC,Rajshahi,SEL1051,Suncity Shop,Mymensingh,Comilla,Steadfast Courier,SKU1024,Non-stick Pan,Home & Living,5,7.53,17679.85,220.77,2026-01-04,2026-01-04,Returned,
SHP102648,ORD102648,PKG102648,2026-01-29,Chattogram DC,Chattogram,SEL1035,Riverside Gallery,Mymensingh,Khulna,Sundarban Courier,SKU1014,Sneakers,Apparel,3,5.32,6236.55,197.83,2026-02-04,,In Transit,
SHP102649,ORD102649,PKG102649,2026-04-18,Sylhet DC,Sylhet,SEL1003,Classic Fashion House,Sylhet,Rangpur,eCourier,SKU1003,Power Bank (V2),Electronics,3,10.43,9550.65,304.31,2026-04-22,,Delayed,Failed delivery attempt
SHP102650,ORD102650,PKG102650,2026-05-28,Khulna DC,Khulna,SEL1020,Horizon Bazaar,Dhaka,Narayanganj,Steadfast Courier,SKU1044,Green Tea Pack,Grocery,5,4.96,18851.65,179.72,2026-05-30,2026-05-30,Delivered,
SHP102651,ORD102651,PKG102651,2026-04-21,Chattogram DC,Chattogram,SEL1049,Suncity Gallery,Khulna,Barisal,Pathao Courier,SKU1011,Cotton T-Shirt (V2),Apparel,1,11.32,4181.43,395.14,2026-04-26,2026-04-26,Delivered,
SHP102652,ORD102652,PKG102652,2026-07-19,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Rangpur,RedX,SKU1031,Face Wash (V2),Beauty,3,10.55,13076.01,247.78,2026-07-22,,In Transit,
SHP102653,ORD102653,PKG102653,2026-07-30,Dhaka Hub,Dhaka,SEL1005,Delta Corner,Khulna,Khulna,Sundarban Courier,SKU1031,Face Wash (V2),Beauty,2,5.17,8717.34,176.15,2026-08-01,2026-08-01,Delivered,
